,path,deposit_id,name,longitude,latitude,deposit_type,url
0,mrdata_json/sedau/7.json,7,['Gedang'],105.60916666667,23.598055555556,['Chinese'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=7
1,mrdata_json/sedau/95.json,95,['Pete'],-116.29472222222,40.899722222222,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=95
2,mrdata_json/sedau/98.json,98,['Pinson'],-117.25694444444,41.135277777778,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=98
3,mrdata_json/sedau/97.json,97,['Piñon'],-116.00416666667,40.462777777778,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=97
4,mrdata_json/sedau/18.json,18,['Mingshan'],106.85222222222,24.410277777778,['Chinese'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=18
5,mrdata_json/sedau/79.json,79,['Kings Canyon'],-113.82333333333,39.039444444444,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=79
6,mrdata_json/sedau/46.json,46,['Bluestar/Genesis'],-116.3625,40.9525,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=46
7,mrdata_json/sedau/96.json,96,['Pie Creek'],-115.94944444444,41.250277777778,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=96
8,mrdata_json/sedau/68.json,68,['Gold Canyon'],-116.36472222222,39.803055555556,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=68
9,mrdata_json/sedau/38.json,38,['Alchem'],-115.98861111111,41.400277777778,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=38
10,mrdata_json/sedau/75.json,75,['Green Springs'],-115.55277777778,39.140277777778,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=75
11,mrdata_json/sedau/59.json,59,['Easy Junior'],-115.67138888889,39.180833333333,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=59
12,mrdata_json/sedau/99.json,99,['Pipeline'],-116.71027777778,40.246666666667,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=99
13,mrdata_json/sedau/108.json,108,['South Lantern'],-116.35916666667,40.920277777778,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=108
14,mrdata_json/sedau/116.json,116,['Water Pipe'],-116.01388888889,41.252222222222,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=116
15,mrdata_json/sedau/115.json,115,['Twin Creeks'],-117.17138888889,41.245833333333,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=115
16,mrdata_json/sedau/121.json,121,['Winters Creek'],-115.98083333333,41.417222222222,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=121
17,mrdata_json/sedau/19.json,19,['Nibao'],104.93472222222,25.378611111111,['Chinese'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=19
18,mrdata_json/sedau/12.json,12,['Jinlongshan'],109.49555555556,33.333888888889,['Chinese'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=12
19,mrdata_json/sedau/13.json,13,['Jinya'],106.90972222222,24.565833333333,['Chinese'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=13
20,mrdata_json/sedau/36.json,36,['Bau'],110.15083333333,1.4147222222222,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=36
21,mrdata_json/sedau/6.json,6,['Gaolong'],105.68472222222,24.205,['Chinese'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=6
22,mrdata_json/sedau/94.json,94,['Pan'],-115.73444444444,39.300277777778,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=94
23,mrdata_json/sedau/22.json,22,['Sanchahe'],105.61694444444,25.516944444444,['Chinese'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=22
24,mrdata_json/sedau/76.json,76,['Griffon'],-115.39972222222,39.061944444444,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=76
25,mrdata_json/sedau/1.json,1,['Banqi'],105.63305555556,24.823888888889,['Chinese'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=1
26,mrdata_json/sedau/63.json,63,['Generator Hill'],-116.00555555556,41.409444444445,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=63
27,mrdata_json/sedau/82.json,82,['Long Canyon'],-114.53111111111,40.973333333333,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=82
28,mrdata_json/sedau/42.json,42,['BCS'],-112.14083333333,40.586388888889,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=42
29,mrdata_json/sedau/40.json,40,['Archimedes'],-115.98472222222,39.526111111111,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=40
30,mrdata_json/sedau/35.json,35,['Zarshuran'],47.139722222222,36.720555555556,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=35
31,mrdata_json/sedau/113.json,113,['Turf'],-116.32944444444,40.94,['Carlin'],https://mrdata.usgs.gov/to-json.php?db=sedau&id=recno&labno=113
