,deposit_id,deposit_name,latitude,longitude,deposit_model,url
269,261,Gebra-Lohra,51.409,10.5726,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=261
270,193,GG83-1,28.7826,32.9239,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=193
271,806,Niniev,49.1329,23.7977,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=806
272,194,GG83-2,28.759,32.9159,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=194
273,195,GG83-3,28.7246,32.9154,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=195
274,196,GG83-5,28.7418,32.9015,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=196
275,544,Ghaba,20.92,56.611,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=544
276,371,Ghare Aghaj,37.25,47.6611,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=371
277,372,Ghoi Garmab,35.9292,48.2961,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=372
278,505,Giarabutio,29.667,24.667,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=505
279,262,Gilten,52.7111,9.5742,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=262
280,571,Gircoina Pietra Neamt,46.9351,26.3737,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=571
281,601,Gmelinka,50.35,46.9167,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=601
282,896,Gold Hills,40.2378,-113.76,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=896
283,263,Gorleban,53.0269,11.3482,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=263
284,603,Gorodishche,48.7962,44.4778,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=603
285,35,Gorokhov,52.2101,29.0476,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=35
286,264,Grasleben,52.317,11.017,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=264
287,897,Great Salt Lake,41.2169,-112.4989,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=897
288,604,Greben,51.9333,54.3,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=604
289,850,Green Canyon,27.5,-91.0,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=850
290,605,Gremuchiy,51.1734,49.6877,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=605
291,265,Grethem,52.7264,9.5712,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=265
292,437,Grigorev,51.0544,52.9381,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=437
293,266,Gross Rhuden,51.95,10.117,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=266
294,267,Guben,51.95,14.6833,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=267
295,928,Gumbulak,38.5798,66.8533,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=928
296,363,Gusainsar,28.2486,73.95,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=363
297,479,sylvite occurrence,47.2984,59.0863,evaporite,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=479
298,843,Gypsum Valley,38.0442,-108.6988,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=843
299,844,Gypsum Valley #2,38.1381,-108.9126,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=844
300,898,H and K Potash,40.9292,-112.7131,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=898
301,268,Habighorst,52.706,10.229,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=268
302,269,Hackel,51.844,11.336,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=269
303,270,Hainrode,51.4167,10.7,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=270
304,27,Hamlin Pool No. 1,-26.024,114.2061,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=27
305,28,Hamlin Pool No. 2,-26.1474,114.3581,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=28
306,311,Hansa-Empelde,52.3472,9.6455,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=311
307,312,Hansa-Silberberg,52.3457,9.6507,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=312
308,271,Harlyberg,51.96,10.58,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=271
309,272,Hattorf,50.8412,9.9788,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=272
310,274,Hedwigsburg,52.132,10.585,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=274
311,273,Heimboldshausen,50.841,9.916,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=273
312,841,Salton Trough,33.1418,-115.605,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=841
313,275,Heitersheim,47.8581,7.6195,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=275
314,355,Herfa-Neurode,50.881,9.939,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=355
315,851,Hershey,43.8299,-85.3599,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=851
316,84,Highland's River,48.1218,-58.791,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=84
317,277,Hildesheim,52.1372,9.8999,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=277
318,276,Hildesia,52.0934,9.9035,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=276
319,862,Hobbs,32.5047,-103.7797,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=862
320,863,Hodges,32.3085,-103.9488,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=863
321,967,Hohenfels,52.292,9.932,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=967
322,278,Hohenzollern,51.927,9.773,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=278
323,838,Holbrook,34.75,-109.8333,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=838
324,166,Holle,-4.552,12.0879,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=166
325,793,Holyn,49.0308,24.2414,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=793
326,279,Hope,52.6153,9.6554,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=279
327,280,Hupstedt,51.3322,10.4258,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=280
328,181,Hvornum,56.611,9.705,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=181
329,607,Iletsk,51.1524,55.0007,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=607
330,374,Iljagh,37.0353,47.5558,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=374
331,864,"IMC (T22S, R29E)",32.4169,-103.935,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=864
332,72,Imperial Provost 2,52.333,-110.267,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=72
333,364,Jaitpura,28.8583,74.05,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=364
334,438,Inder,48.5076,51.8567,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=438
335,441,Inder Area III,48.5641,51.8213,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=441
336,442,Inder Area IV,48.5466,51.7905,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=442
337,439,Inder Area XI,48.5973,51.9931,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=439
338,443,Inder Deposit 99,48.536,51.987,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=443
339,445,Inder North,48.5309,51.9106,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=445
340,865,Intrepid East,32.5084,-103.7897,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=865
341,66,Juruti,-2.2303,-55.9499,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=66
342,480,sylvite occurrence,45.8885,57.1603,evaporite,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=480
343,866,Intrepid West,32.4847,-103.9386,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=866
344,608,Irtek,51.5253,52.6739,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=608
345,609,Ishimbaev,53.4333,56.3,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=609
346,449,Iskine,47.3667,52.6667,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=449
347,528,Issouggare,31.85,-4.8167,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=528
348,713,Ithrah,31.3803,37.6136,evaporite,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=713
349,794,Ivano-Frankov,48.9359,24.7354,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=794
350,610,Ivanov,52.417,52.383,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=610
351,714,Jabal al Buwanah,24.7494,37.3375,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=714
352,89,James River,45.5607,-62.1261,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=89
353,109,Jansen,51.783,-104.717,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=109
354,281,Jessenitz,53.2697,11.0843,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=281
355,282,Johannashall,51.574,11.772,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=282
356,221,Joseph-Else,47.7785,7.2314,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=221
357,572,Juga,46.6351,26.4786,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=572
358,611,Juldashev,53.2833,55.4333,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=611
359,283,Justus I,51.714,9.22,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=283
360,110,K-1,50.7277,-101.9316,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=110
361,111,K-2,50.6603,-101.845,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=111
362,167,K-3,-4.6706,11.9607,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=167
363,375,Kahmir,26.95,55.6,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=375
364,450,Kaidak,44.8894,53.5726,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=450
365,612,Kairovka,51.7847,56.5325,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=612
366,284,Kaiseroda,50.837,10.164,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=284
367,548,Kalabagh,32.9116,71.5887,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=548
368,36,Kalinovo,52.5657,28.2327,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=36
369,796,Kalmius-Toretskaya B,48.3964,37.2395,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=796
370,797,Kalush,49.0221,24.3487,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=797
371,929,Kamashi,38.85,65.383,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=929
372,613,Kamyshin,50.1,45.4,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=613
373,614,Kamyshok,50.2611,48.3611,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=614
374,816,Solotvin,48.7023,24.4276,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=816
375,930,Kantau,38.4667,66.7333,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=930
376,931,Karabay,38.6004,66.565,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=931
377,451,Karabek,49.45,51.9333,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=451
378,759,Karabil,37.6828,66.2019,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=759
379,615,Karabulak-Achaluk,43.3586,44.9034,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=615
380,932,Karail,38.5142,66.6567,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=932
381,452,Karakamys-Akkalin group,49.0506,53.0885,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=452
382,616,Karasal,47.769,43.805,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=616
383,453,Karaton,46.4353,53.4864,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=453
384,617,Kardailov,51.5386,53.9042,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=617
385,760,Karlyuk,37.5696,66.3011,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=760
386,618,Karpen,51.2,47.868,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=618
387,933,Karshi,38.8667,65.8,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=933
388,454,Kenkiyak,48.6033,57.1219,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=454
389,934,Khamkan,38.0925,66.7388,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=934
390,455,Kharkinskaya I,48.7333,51.8167,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=455
391,456,Kharkinskaya II,48.7333,51.8167,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=456
392,761,Khauzak,39.1415,63.6689,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=761
393,529,Khemisset,33.7667,-6.0333,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=529
394,549,Khewra,32.6481,73.0086,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=549
395,935,Khodzhaikan,37.573,66.547,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=935
396,798,Kholmy,51.3193,32.2306,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=798
397,739,Khon Kaen,16.428,102.826,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=739
398,376,Khour,33.833,55.583,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=376
399,900,King 1,38.8031,-109.6469,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=900
400,762,Kishtuvan,39.1276,63.3448,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=762
401,285,Kleinbodungen,51.4631,10.5366,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=285
402,288,Kleinschierstedt,51.7539,11.5672,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=288
403,553,Klodawa,52.25,18.9167,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=553
404,763,Kokmiyar,38.0104,66.1356,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=763
405,37,Komarovichi,52.4733,28.7703,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=37
406,619,Komsomolsk,47.32,53.6653,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=619
407,286,Konigshall-Hindenburg,51.6125,9.9983,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=286
408,38,Kopatkevichy,52.2997,28.4595,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=38
409,457,Koschagyl,46.8458,53.8047,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=457
410,168,KOU-11,-4.8429,11.9199,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=168
411,287,Kraja,51.4485,10.5144,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=287
412,621,Krasnoarmeysk,48.5119,44.5681,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=621
413,622,Krasnojarka,51.5153,55.316,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=622
414,623,Krasnokholm,51.5958,54.1564,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=623
415,624,Krasnokut,51.245,47.567,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=624
416,799,Krotenkovsko-Grigorovskaya,49.489,34.9344,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=799
417,458,Krugly,49.2833,51.8667,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=458
418,459,Krugly-Lebyazhin,50.9333,50.6167,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=459
419,447,Kshi-Kurgantau,48.561,51.88,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=447
420,764,Kugitang,37.8791,66.4159,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=764
421,765,Kultai,38.7183,64.7021,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=765
422,936,Kultak,38.75,64.8833,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=936
423,625,Kumertau,52.7833,55.8833,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=625
424,138,Kunteyi,38.4528,92.4722,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=138
425,626,Kurilov,50.723,48.027,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=626
426,937,Kuruksay,38.483,65.9,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=937
427,460,Kuttubaj,47.9167,53.0833,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=460
428,627,Kuzhor,44.6154,40.2974,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=627
429,938,Kyzylbayrak,38.5697,67.0047,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=938
430,766,Kyzylmazar,37.8999,66.2261,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=766
431,628,Laba,44.4986,40.8549,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=628
432,60,Lagunas Pastos Grandes,-21.6417,-67.7944,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=60
433,963,Lake Barlee,-29.1775,119.2502,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=963
434,780,Lake Katwe,-0.1333,29.8667,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=780
435,29,Lake Macleod,-24.2207,113.6429,evaporite,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=29
436,492,Lake Magadi,-1.8667,36.2833,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=492
437,391,Lake Rezayeh,37.6483,45.6056,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=391
438,365,Lakhasar,29.1,73.8694,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=365
439,800,Lanchin,48.55,24.75,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=800
440,112,Langham,52.381,-106.911,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=112
441,113,Lanigan,51.8535,-105.2086,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=113
442,868,Lea County Mine,32.5711,-103.804,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=868
443,114,Legacy,50.6853,-105.353,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=114
444,289,Leinetal,51.909,9.94,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=289
445,222,Marie,47.8307,7.2631,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=222
446,329,Leopoldshall,51.8499,11.6062,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=329
447,630,Linievka,51.133,54.117,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=630
448,901,Lisbon Valley,38.1972,-109.2078,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=901
449,725,Llobregat,41.8197,1.9012,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=725
450,631,Lobodin,49.3667,45.3833,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=631
451,290,Lohberg,51.5381,6.7599,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=290
452,846,Long Park,38.2897,-108.8168,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=846
453,158,Lop Nur,40.75,90.9,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=158
454,632,Lower Tsaritsin,48.442,43.858,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=632
455,291,Lubtheen,53.2997,11.0833,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=291
456,292,Luchow,52.967,11.15,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=292
457,852,Ludington,43.9386,-86.4331,potash-bearing brine,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=852
458,293,Ludwig,51.85,11.7524,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=293
459,294,Luneburg,53.238,10.403,halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=294
460,767,Lyalimkan,37.9516,66.2675,mixed stratabound potash-bearing salt and halokinetic potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=767
461,39,Lyuban,52.7421,27.9639,stratabound potash-bearing salt,https://mrdata.usgs.gov/to-json.php?db=potash&id=rec_no&labno=39
