,deposit_id,deposit_name,url
510,Mo00428,,https://mrdata.usgs.gov/deposit/json/W-Mo00428
511,Mo00690,,https://mrdata.usgs.gov/deposit/json/W-Mo00690
512,Mo00269,,https://mrdata.usgs.gov/deposit/json/W-Mo00269
513,Mo00269,,https://mrdata.usgs.gov/deposit/json/W-Mo00269
514,Mo00269,,https://mrdata.usgs.gov/deposit/json/W-Mo00269
515,Mo00299,,https://mrdata.usgs.gov/deposit/json/W-Mo00299
516,Mo00299,,https://mrdata.usgs.gov/deposit/json/W-Mo00299
517,Mo00304,,https://mrdata.usgs.gov/deposit/json/W-Mo00304
518,Mo00765,,https://mrdata.usgs.gov/deposit/json/W-Mo00765
519,Mo00266,,https://mrdata.usgs.gov/deposit/json/W-Mo00266
520,Mo00403,,https://mrdata.usgs.gov/deposit/json/W-Mo00403
521,Mo00509,,https://mrdata.usgs.gov/deposit/json/W-Mo00509
522,Mo00764,,https://mrdata.usgs.gov/deposit/json/W-Mo00764
523,Mo00718,,https://mrdata.usgs.gov/deposit/json/W-Mo00718
524,Mo00763,,https://mrdata.usgs.gov/deposit/json/W-Mo00763
525,Mo00703,,https://mrdata.usgs.gov/deposit/json/W-Mo00703
526,Mo00701,,https://mrdata.usgs.gov/deposit/json/W-Mo00701
527,Mo00702,,https://mrdata.usgs.gov/deposit/json/W-Mo00702
528,Mo00702,,https://mrdata.usgs.gov/deposit/json/W-Mo00702
529,Mo00347,,https://mrdata.usgs.gov/deposit/json/W-Mo00347
530,Mo00361,,https://mrdata.usgs.gov/deposit/json/W-Mo00361
531,Mo00526,,https://mrdata.usgs.gov/deposit/json/W-Mo00526
532,Mo00531,,https://mrdata.usgs.gov/deposit/json/W-Mo00531
533,Mo00562,,https://mrdata.usgs.gov/deposit/json/W-Mo00562
534,Mo00563,,https://mrdata.usgs.gov/deposit/json/W-Mo00563
535,Mo00564,,https://mrdata.usgs.gov/deposit/json/W-Mo00564
536,Mo00548,,https://mrdata.usgs.gov/deposit/json/W-Mo00548
537,Mo00548,,https://mrdata.usgs.gov/deposit/json/W-Mo00548
538,Mo00457,,https://mrdata.usgs.gov/deposit/json/W-Mo00457
539,Mo00458,,https://mrdata.usgs.gov/deposit/json/W-Mo00458
540,Mo00553,,https://mrdata.usgs.gov/deposit/json/W-Mo00553
541,Mo00415,,https://mrdata.usgs.gov/deposit/json/W-Mo00415
542,Mo00416,,https://mrdata.usgs.gov/deposit/json/W-Mo00416
543,Mo00417,,https://mrdata.usgs.gov/deposit/json/W-Mo00417
544,Mo00433,,https://mrdata.usgs.gov/deposit/json/W-Mo00433
545,Mo00769,,https://mrdata.usgs.gov/deposit/json/W-Mo00769
546,Mo00235,,https://mrdata.usgs.gov/deposit/json/W-Mo00235
547,Mo00283,,https://mrdata.usgs.gov/deposit/json/W-Mo00283
548,Mo00331,,https://mrdata.usgs.gov/deposit/json/W-Mo00331
549,Mo00345,,https://mrdata.usgs.gov/deposit/json/W-Mo00345
550,Mo00525,,https://mrdata.usgs.gov/deposit/json/W-Mo00525
551,Mo00516,,https://mrdata.usgs.gov/deposit/json/W-Mo00516
552,Mo00723,,https://mrdata.usgs.gov/deposit/json/W-Mo00723
553,Mo00766,,https://mrdata.usgs.gov/deposit/json/W-Mo00766
554,-1111,,https://mrdata.usgs.gov/deposit/json/W--1111
555,Mo00708,,https://mrdata.usgs.gov/deposit/json/W-Mo00708
