,deposit_id,deposit_name,url
197,Mf00518,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mf00518
198,Mo00521,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00521
199,Mo00522,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00522
200,Mo00523,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00523
201,Mo00524,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00524
202,Mo00688,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00688
203,Mo00527,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00527
204,Mo00528,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00528
205,Mo00689,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00689
206,Mo00378,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00378
207,Mo00337,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00337
208,Mo00330,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00330
209,Mo00332,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00332
210,Mo00336,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00336
211,Mo00547,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00547
212,Mo00429,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00429
213,Mo00430,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00430
214,Mo00431,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00431
215,Mo00432,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00432
216,Mo00434,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00434
217,Mo00435,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00435
218,Mo00338,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00338
219,Mo00436,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00436
220,Mo00437,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00437
221,Mo00438,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00438
222,Mo00440,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00440
223,Mo00383,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00383
224,Mo00441,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00441
225,Mo00374,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00374
226,Mo00439,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00439
227,Mo00453,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00453
228,Mo00446,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00446
229,Mo00454,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00454
230,Mo00455,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00455
231,Mo00461,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00461
232,Mo00387,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00387
233,Mo00325,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00325
234,Mo00492,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00492
235,Mo00546,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00546
236,Mo00515,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00515
237,Mo00517,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00517
238,Mo00725,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00725
239,Mo00726,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00726
240,Mo00727,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00727
241,Mo00728,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00728
242,Mo00262,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00262
243,Mr00142,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00142
244,Mo00510,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00510
245,Mo00511,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00511
246,Mo00462,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00462
247,Mo00514,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00514
248,Mo00710,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00710
249,Mo00513,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00513
250,Mo00512,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00512
251,Mo00711,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00711
252,Mo00712,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00712
253,Mo00713,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00713
254,Mo00714,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00714
255,Mo00715,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00715
256,Mo00723,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00723
257,Mo00724,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00724
258,Mo00518,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00518
259,Mo00521,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00521
260,Mo00522,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00522
261,Mo00523,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00523
262,Mo00524,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mo00524
263,Mr00013,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00013
264,Mr00085,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00085
265,Mr00105,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00105
266,Mr00104,NA,https://mrdata.usgs.gov/deposit/json/Sn-Mr00104
