,deposit_id,deposit_name,url
22,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
23,Mr00012,Ketchikan District,https://mrdata.usgs.gov/deposit/json/Ta-Mr00012
24,Mo00245,"Bokan Mountain, Geoduck deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00245
25,Mo00244,"Bokan Mountain, Geiger deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00244
26,Mo00219,"Bokan Mountain, Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00219
27,Mo00250,"Bokan Mountain, Upper Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00250
28,Mo00247,"Bokan Mountain, Ross-Adams deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00247
29,Mo00252,"Bokan Mountain, Dotson Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00252
30,Mo00246,"Bokan Mountain, I&L Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00246
31,Mo00248,"Bokan Mountain, Sunday Lake deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00248
32,Mr00176,Sierra Blanca mining area,https://mrdata.usgs.gov/deposit/json/Ta-Mr00176
33,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
34,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
35,Mo00219,"Bokan Mountain, Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00219
36,Mo00219,"Bokan Mountain, Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00219
37,Mo00219,"Bokan Mountain, Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00219
38,Mo00219,"Bokan Mountain, Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00219
39,Mo00219,"Bokan Mountain, Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00219
40,Mo00219,"Bokan Mountain, Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00219
41,Mo00219,"Bokan Mountain, Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00219
42,Mo00219,"Bokan Mountain, Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00219
43,Mo00219,"Bokan Mountain, Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00219
44,Mo00219,"Bokan Mountain, Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00219
45,Mo00219,"Bokan Mountain, Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00219
46,Mo00219,"Bokan Mountain, Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00219
47,Mo00219,"Bokan Mountain, Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00219
48,Mo00219,"Bokan Mountain, Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00219
49,Mo00219,"Bokan Mountain, Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00219
50,Mo00219,"Bokan Mountain, Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00219
51,Mo00244,"Bokan Mountain, Geiger deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00244
52,Mo00244,"Bokan Mountain, Geiger deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00244
53,Mo00244,"Bokan Mountain, Geiger deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00244
54,Mo00244,"Bokan Mountain, Geiger deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00244
55,Mo00244,"Bokan Mountain, Geiger deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00244
56,Mo00244,"Bokan Mountain, Geiger deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00244
57,Mo00244,"Bokan Mountain, Geiger deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00244
58,Mo00244,"Bokan Mountain, Geiger deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00244
59,Mo00244,"Bokan Mountain, Geiger deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00244
60,Mo00244,"Bokan Mountain, Geiger deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00244
61,Mo00244,"Bokan Mountain, Geiger deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00244
62,Mo00244,"Bokan Mountain, Geiger deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00244
63,Mo00244,"Bokan Mountain, Geiger deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00244
64,Mo00244,"Bokan Mountain, Geiger deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00244
65,Mo00245,"Bokan Mountain, Geoduck deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00245
66,Mo00245,"Bokan Mountain, Geoduck deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00245
67,Mo00245,"Bokan Mountain, Geoduck deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00245
68,Mo00245,"Bokan Mountain, Geoduck deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00245
69,Mo00245,"Bokan Mountain, Geoduck deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00245
70,Mo00245,"Bokan Mountain, Geoduck deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00245
71,Mo00245,"Bokan Mountain, Geoduck deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00245
72,Mo00245,"Bokan Mountain, Geoduck deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00245
73,Mo00245,"Bokan Mountain, Geoduck deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00245
74,Mo00245,"Bokan Mountain, Geoduck deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00245
75,Mo00245,"Bokan Mountain, Geoduck deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00245
76,Mo00245,"Bokan Mountain, Geoduck deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00245
77,Mo00245,"Bokan Mountain, Geoduck deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00245
78,Mo00245,"Bokan Mountain, Geoduck deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00245
79,Mo00246,"Bokan Mountain, I&L Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00246
80,Mo00246,"Bokan Mountain, I&L Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00246
81,Mo00246,"Bokan Mountain, I&L Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00246
82,Mo00246,"Bokan Mountain, I&L Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00246
83,Mo00246,"Bokan Mountain, I&L Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00246
84,Mo00247,"Bokan Mountain, Ross-Adams deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00247
85,Mo00247,"Bokan Mountain, Ross-Adams deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00247
86,Mo00247,"Bokan Mountain, Ross-Adams deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00247
87,Mo00247,"Bokan Mountain, Ross-Adams deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00247
88,Mo00247,"Bokan Mountain, Ross-Adams deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00247
89,Mo00248,"Bokan Mountain, Sunday Lake deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00248
90,Mo00248,"Bokan Mountain, Sunday Lake deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00248
91,Mo00248,"Bokan Mountain, Sunday Lake deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00248
92,Mo00248,"Bokan Mountain, Sunday Lake deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00248
93,Mo00248,"Bokan Mountain, Sunday Lake deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00248
94,Mo00248,"Bokan Mountain, Sunday Lake deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00248
95,Mo00250,"Bokan Mountain, Upper Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00250
96,Mo00250,"Bokan Mountain, Upper Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00250
97,Mo00250,"Bokan Mountain, Upper Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00250
98,Mo00250,"Bokan Mountain, Upper Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00250
99,Mo00250,"Bokan Mountain, Upper Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00250
100,Mo00250,"Bokan Mountain, Upper Cheri deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00250
101,Mo00252,"Bokan Mountain, Dotson Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00252
102,Mo00252,"Bokan Mountain, Dotson Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00252
103,Mo00252,"Bokan Mountain, Dotson Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00252
104,Mo00252,"Bokan Mountain, Dotson Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00252
105,Mo00252,"Bokan Mountain, Dotson Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00252
106,Mo00252,"Bokan Mountain, Dotson Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00252
107,Mo00252,"Bokan Mountain, Dotson Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00252
108,Mo00252,"Bokan Mountain, Dotson Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00252
109,Mo00252,"Bokan Mountain, Dotson Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00252
110,Mo00252,"Bokan Mountain, Dotson Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00252
111,Mo00252,"Bokan Mountain, Dotson Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00252
112,Mo00252,"Bokan Mountain, Dotson Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00252
113,Mo00252,"Bokan Mountain, Dotson Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00252
114,Mo00252,"Bokan Mountain, Dotson Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00252
115,Mo00252,"Bokan Mountain, Dotson Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00252
116,Mo00252,"Bokan Mountain, Dotson Zone",https://mrdata.usgs.gov/deposit/json/Ta-Mo00252
117,Mo00554,"Bokan Mountain, IL&M deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00554
118,Mo00554,"Bokan Mountain, IL&M deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00554
119,Mo00554,"Bokan Mountain, IL&M deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00554
120,Mo00554,"Bokan Mountain, IL&M deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00554
121,Mo00554,"Bokan Mountain, IL&M deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00554
122,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
123,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
124,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
125,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
126,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
127,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
128,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
129,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
130,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
131,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
132,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
133,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
134,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
135,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
136,Mo00233,"Round Top, Round Top deposit",https://mrdata.usgs.gov/deposit/json/Ta-Mo00233
