,deposit_id,deposit_name,latitude,longitude,deposit_model,url
361,515,,43.0,2.266667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=515
362,516,,47.216667,4.566667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=516
363,517,,47.5,4.183333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=517
364,518,,44.383333,4.783333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=518
365,519,,44.016667,4.466667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=519
366,521,,42.916667,0.633333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=521
367,522,,42.833333,0.3,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=522
368,523,,44.416667,1.833333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=523
369,531,,49.55,1.866667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=531
370,533,,49.583333,2.233333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=533
371,535,,50.5,2.33333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=535
372,536,,50.816667,1.7,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=536
373,537,,43.0,1.4,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=537
374,543,,50.083333,2.316667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=543
375,544,,50.0,1.883333,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=544
376,547,,48.2166666666667,3.216667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=547
377,548,,-0.7,11.7,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=548
378,549,,-1.57,13.183889,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=549
379,553,,50.41667,7.26667,NA,https://mrdata.usgs.gov/to-json.php?db=phosphate&id=rec_no&labno=553
